Serial,Event,&quot;Governorate&quot;,Date (YMD),Directly affected,Indirectly Affected,Losses $USD
6450,EPIDEMIC,Taizz,2002/10/0,0,0,0
6449,EPIDEMIC,Taizz,2002/9/0,0,0,0
6448,EPIDEMIC,Taizz,2002/8/0,0,0,0
6447,EPIDEMIC,Taizz,2002/7/0,0,0,0
6446,EPIDEMIC,Taizz,2002/6/0,0,0,0
6445,EPIDEMIC,Taizz,2002/5/0,0,0,0
6444,EPIDEMIC,Taizz,2002/4/0,0,0,0
6443,EPIDEMIC,Taizz,2002/3/0,0,0,0
6442,EPIDEMIC,Taizz,2002/2/0,0,0,0
6441,EPIDEMIC,Taizz,2002/1/0,0,0,0
6440,EPIDEMIC,Taizz,2002/12/0,0,0,0
6439,EPIDEMIC,Taizz,2002/11/0,0,0,0
6438,EPIDEMIC,Taizz,2002/10/0,0,0,0
6437,EPIDEMIC,Taizz,2002/9/0,0,0,0
6436,EPIDEMIC,Taizz,2002/8/0,0,0,0
6435,EPIDEMIC,Taizz,2002/7/0,0,0,0
6434,EPIDEMIC,Taizz,2002/6/0,0,0,0
6433,EPIDEMIC,Taizz,2002/5/0,0,0,0
6432,EPIDEMIC,Taizz,2002/4/0,0,0,0
6431,EPIDEMIC,Taizz,2002/3/0,0,0,0
6430,EPIDEMIC,Taizz,2002/2/0,0,0,0
6429,EPIDEMIC,Taizz,2002/1/0,0,0,0
6428,EPIDEMIC,Taizz,2002/0/0,0,0,0
6420,EPIDEMIC,Taizz,2002/0/0,0,0,0
6419,EPIDEMIC,Taizz,2002/0/0,0,0,0
6417,EPIDEMIC,Taizz,2002/0/0,0,0,0
6416,EPIDEMIC,Taizz,2002/0/0,0,0,0
6415,EPIDEMIC,Taizz,2002/0/0,0,0,0
6414,ACCIDENT,Taizz,2002/0/0,0,0,0
6413,ACCIDENT,Taizz,2002/0/0,0,0,0
6412,EPIDEMIC,Taizz,2002/0/0,0,0,0
6411,EPIDEMIC,Taizz,2002/0/0,0,0,0
6410,EPIDEMIC,Taizz,2002/0/0,0,0,0
6409,EPIDEMIC,Taizz,2002/0/0,0,0,0
6408,EPIDEMIC,Taizz,2002/0/0,0,0,0
6407,EPIDEMIC,Taizz,2002/0/0,0,0,0
6406,EPIDEMIC,Taizz,2002/0/0,0,0,0
6405,EPIDEMIC,Taizz,2002/0/0,0,0,0
6404,EPIDEMIC,Taizz,2002/12/0,0,0,0
6403,EPIDEMIC,Taizz,2002/11/0,0,0,0
6402,EPIDEMIC,Taizz,2002/10/0,0,0,0
6401,EPIDEMIC,Taizz,2002/9/0,0,0,0
6400,EPIDEMIC,Taizz,2002/8/0,0,0,0
6399,EPIDEMIC,Taizz,2002/7/0,0,0,0
6398,EPIDEMIC,Taizz,2002/6/0,0,0,0
6397,EPIDEMIC,Taizz,2002/5/0,0,0,0
6396,EPIDEMIC,Taizz,2002/4/0,0,0,0
6395,EPIDEMIC,Taizz,2002/3/0,0,0,0
6394,EPIDEMIC,Taizz,2002/2/0,0,0,0
6393,EPIDEMIC,Taizz,2002/1/0,0,0,0
6392,EPIDEMIC,Taizz,2002/0/0,0,0,0
6391,EPIDEMIC,Taizz,2002/0/0,0,0,0
6390,EPIDEMIC,Taizz,2002/0/0,0,0,0
6389,EPIDEMIC,Taizz,2002/0/0,0,0,0
6388,EPIDEMIC,Taizz,2002/0/0,0,0,0
6387,EPIDEMIC,Taizz,2002/0/0,0,0,0
6386,EPIDEMIC,Taizz,2002/0/0,0,0,0
6385,EPIDEMIC,Taizz,2002/0/0,0,0,0
6384,EPIDEMIC,Taizz,2002/0/0,0,0,0
6376,EPIDEMIC,Taizz,2002/0/0,0,0,0
6375,EPIDEMIC,Taizz,2002/0/0,0,0,0
6374,EPIDEMIC,Taizz,2002/0/0,0,0,0
6373,EPIDEMIC,Taizz,2002/0/0,0,0,0
6372,EPIDEMIC,Taizz,2002/0/0,0,0,0
6371,EPIDEMIC,Taizz,2002/0/0,0,0,0
6370,EPIDEMIC,Taizz,2002/0/0,0,0,0
6369,EPIDEMIC,Taizz,2001/12/0,0,0,0
6368,EPIDEMIC,Taizz,2001/11/0,0,0,0
6367,EPIDEMIC,Taizz,2001/10/0,0,0,0
6366,EPIDEMIC,Taizz,2001/9/0,0,0,0
6365,EPIDEMIC,Taizz,2001/8/0,0,0,0
6364,EPIDEMIC,Taizz,2001/7/0,0,0,0
6363,EPIDEMIC,Taizz,2001/6/0,0,0,0
6362,EPIDEMIC,Taizz,2001/5/0,0,0,0
6361,EPIDEMIC,Taizz,2001/4/0,0,0,0
6360,EPIDEMIC,Taizz,2001/3/0,0,0,0
6359,EPIDEMIC,Taizz,2001/2/0,0,0,0
6358,EPIDEMIC,Taizz,2001/1/0,0,0,0
6357,EPIDEMIC,Taizz,2001/12/0,0,0,0
6356,EPIDEMIC,Taizz,2001/11/0,0,0,0
6355,EPIDEMIC,Taizz,2001/10/0,0,0,0
6354,EPIDEMIC,Taizz,2001/9/0,0,0,0
6353,EPIDEMIC,Taizz,2001/8/0,0,0,0
6352,EPIDEMIC,Taizz,2001/7/0,0,0,0
6351,EPIDEMIC,Taizz,2001/6/0,0,0,0
6350,EPIDEMIC,Taizz,2001/5/0,0,0,0
6349,EPIDEMIC,Taizz,2001/4/0,0,0,0
6348,EPIDEMIC,Taizz,2001/3/0,0,0,0
6347,EPIDEMIC,Taizz,2001/2/0,0,0,0
6346,EPIDEMIC,Taizz,2001/1/0,0,0,0
6345,EPIDEMIC,Taizz,2001/8/0,0,0,0
6344,EPIDEMIC,Taizz,2001/7/0,0,0,0
6343,EPIDEMIC,Taizz,2001/6/0,0,0,0
6342,EPIDEMIC,Taizz,2001/5/0,0,0,0
6341,EPIDEMIC,Taizz,2001/4/0,0,0,0
6340,EPIDEMIC,Taizz,2001/3/0,0,0,0
6339,EPIDEMIC,Taizz,2001/12/0,0,0,0
6338,EPIDEMIC,Taizz,2001/11/0,0,0,0
6337,EPIDEMIC,Taizz,2001/10/0,0,0,0
6336,EPIDEMIC,Taizz,2001/9/0,0,0,0
6335,EPIDEMIC,Taizz,2001/8/0,0,0,0
6334,EPIDEMIC,Taizz,2001/7/0,0,0,0
6326,EPIDEMIC,Taizz,2001/11/0,0,0,0
6325,EPIDEMIC,Taizz,2001/10/0,0,0,0
6324,EPIDEMIC,Taizz,2001/9/0,0,0,0
6323,EPIDEMIC,Taizz,2001/8/0,0,0,0
6322,EPIDEMIC,Taizz,2001/7/0,0,0,0
6321,EPIDEMIC,Taizz,2001/6/0,0,0,0
6320,EPIDEMIC,Taizz,2001/5/0,0,0,0
6319,EPIDEMIC,Taizz,2001/4/0,0,0,0
6318,EPIDEMIC,Taizz,2001/3/0,0,0,0
6317,EPIDEMIC,Taizz,2001/2/0,0,0,0
6316,EPIDEMIC,Taizz,2001/1/0,0,0,0
6315,EPIDEMIC,Taizz,2001/12/0,0,0,0
6314,EPIDEMIC,Taizz,2001/11/0,0,0,0
6313,EPIDEMIC,Taizz,2001/10/0,0,0,0
6312,EPIDEMIC,Taizz,2001/9/0,0,0,0
6311,EPIDEMIC,Taizz,2001/8/0,0,0,0
6310,EPIDEMIC,Taizz,2001/7/0,0,0,0
6309,EPIDEMIC,Taizz,2001/6/0,0,0,0
6308,EPIDEMIC,Taizz,2001/5/0,0,0,0
6307,EPIDEMIC,Taizz,2001/4/0,0,0,0
6306,EPIDEMIC,Taizz,2001/3/0,0,0,0
6305,EPIDEMIC,Taizz,2001/2/0,0,0,0
6304,EPIDEMIC,Taizz,2001/1/0,0,0,0
6303,EPIDEMIC,Taizz,2001/12/0,0,0,0
6302,EPIDEMIC,Taizz,2001/11/0,0,0,0
6301,EPIDEMIC,Taizz,2001/10/0,0,0,0
6300,EPIDEMIC,Taizz,2001/8/0,0,0,0
6299,EPIDEMIC,Taizz,2001/0/0,0,0,0
6298,EPIDEMIC,Taizz,2001/0/0,0,0,0
6297,EPIDEMIC,Taizz,2001/0/0,0,0,0
6296,EPIDEMIC,Taizz,2001/0/0,0,0,0
6295,EPIDEMIC,Taizz,2001/0/0,0,0,0
6294,EPIDEMIC,Taizz,2001/0/0,0,0,0
6293,EPIDEMIC,Taizz,2001/0/0,0,0,0
6292,EPIDEMIC,Taizz,2001/0/0,0,0,0
6290,EPIDEMIC,Taizz,2001/0/0,0,0,0
6289,EPIDEMIC,Taizz,2001/0/0,0,0,0
6288,EPIDEMIC,Taizz,2001/0/0,0,0,0
6287,EPIDEMIC,Taizz,2001/0/0,0,0,0
6285,EPIDEMIC,Taizz,2001/0/0,0,0,0
6284,EPIDEMIC,Taizz,2001/0/0,0,0,0
6283,EPIDEMIC,Taizz,2001/0/0,0,0,0
6275,EPIDEMIC,Taizz,2001/0/0,0,0,0
6274,EPIDEMIC,Taizz,2001/0/0,0,0,0
6273,EPIDEMIC,Taizz,2001/0/0,0,0,0
6272,EPIDEMIC,Taizz,2001/0/0,0,0,0
6271,EPIDEMIC,Taizz,2001/12/0,0,0,0
6270,EPIDEMIC,Taizz,2001/11/0,0,0,0
6269,EPIDEMIC,Taizz,2001/10/0,0,0,0
6268,EPIDEMIC,Taizz,2001/9/0,0,0,0
6267,EPIDEMIC,Taizz,2001/8/0,0,0,0
6266,EPIDEMIC,Taizz,2001/7/0,0,0,0
6265,EPIDEMIC,Taizz,2001/6/0,0,0,0
6264,EPIDEMIC,Taizz,2001/5/0,0,0,0
6263,EPIDEMIC,Taizz,2001/4/0,0,0,0
6262,EPIDEMIC,Taizz,2001/3/0,0,0,0
6261,EPIDEMIC,Taizz,2001/2/0,0,0,0
6260,EPIDEMIC,Taizz,2001/1/0,0,0,0
6259,EPIDEMIC,Taizz,2001/0/0,0,0,0
6258,EPIDEMIC,Taizz,2001/0/0,0,0,0
6257,EPIDEMIC,Taizz,2001/0/0,0,0,0
6256,EPIDEMIC,Taizz,2001/0/0,0,0,0
6255,EPIDEMIC,Taizz,2001/0/0,0,0,0
6254,EPIDEMIC,Taizz,2001/0/0,0,0,0
6253,EPIDEMIC,Taizz,2001/0/0,0,0,0
6252,EPIDEMIC,Taizz,2001/0/0,0,0,0
6251,EPIDEMIC,Taizz,2001/0/0,0,0,0
6250,EPIDEMIC,Taizz,2001/0/0,0,0,0
6249,EPIDEMIC,Taizz,2001/0/0,0,0,0
6248,EPIDEMIC,Taizz,2001/0/0,0,0,0
6247,EPIDEMIC,Taizz,2001/0/0,0,0,0
6246,EPIDEMIC,Taizz,2001/0/0,0,0,0
6245,EPIDEMIC,Taizz,2001/0/0,0,0,0
6244,EPIDEMIC,Taizz,2001/0/0,0,0,0
6243,EPIDEMIC,Taizz,2001/0/0,0,0,0
6242,EPIDEMIC,Taizz,2001/0/0,0,0,0
6241,EPIDEMIC,Taizz,2001/0/0,0,0,0
6240,EPIDEMIC,Taizz,2001/0/0,0,0,0
6239,EPIDEMIC,Taizz,2001/0/0,0,0,0
6238,EPIDEMIC,Taizz,2001/0/0,0,0,0
6237,EPIDEMIC,Taizz,2000/12/0,0,0,0
6236,EPIDEMIC,Taizz,2000/11/0,0,0,0
6235,EPIDEMIC,Taizz,2000/10/0,0,0,0
6234,EPIDEMIC,Taizz,2000/9/0,0,0,0
6233,EPIDEMIC,Taizz,2000/8/0,0,0,0
6232,EPIDEMIC,Taizz,2000/7/0,0,0,0
6231,EPIDEMIC,Taizz,2000/6/0,0,0,0
6230,EPIDEMIC,Taizz,2000/5/0,0,0,0
6229,EPIDEMIC,Taizz,2000/4/0,0,0,0
6228,EPIDEMIC,Taizz,2000/3/0,0,0,0
6227,EPIDEMIC,Taizz,2000/2/0,0,0,0
6226,EPIDEMIC,Taizz,2000/1/0,0,0,0
6225,EPIDEMIC,Taizz,2000/12/0,0,0,0
6224,EPIDEMIC,Taizz,2000/11/0,0,0,0
6223,EPIDEMIC,Taizz,2000/10/0,0,0,0
6222,EPIDEMIC,Taizz,2000/9/0,0,0,0
6221,EPIDEMIC,Taizz,2000/8/0,0,0,0
6220,EPIDEMIC,Taizz,2000/7/0,0,0,0
6219,EPIDEMIC,Taizz,2000/6/0,0,0,0
6218,EPIDEMIC,Taizz,2000/5/0,0,0,0
6217,EPIDEMIC,Taizz,2000/4/0,0,0,0
6216,EPIDEMIC,Taizz,2000/3/0,0,0,0
6215,EPIDEMIC,Taizz,2000/2/0,0,0,0
6214,EPIDEMIC,Taizz,2000/1/0,0,0,0
6213,EPIDEMIC,Taizz,2000/9/0,0,0,0
6212,EPIDEMIC,Taizz,2000/8/0,0,0,0
6211,EPIDEMIC,Taizz,2000/7/0,0,0,0
6210,EPIDEMIC,Taizz,2000/6/0,0,0,0
6209,EPIDEMIC,Taizz,2000/5/0,0,0,0
6208,EPIDEMIC,Taizz,2000/4/0,0,0,0
6207,EPIDEMIC,Taizz,2000/3/0,0,0,0
6206,EPIDEMIC,Taizz,2000/2/0,0,0,0
6205,EPIDEMIC,Taizz,2000/1/0,0,0,0
6204,EPIDEMIC,Taizz,2000/12/0,0,0,0
6203,EPIDEMIC,Taizz,2000/11/0,0,0,0
6202,EPIDEMIC,Taizz,2000/10/0,0,0,0
6201,EPIDEMIC,Taizz,2000/9/0,0,0,0
6200,EPIDEMIC,Taizz,2000/8/0,0,0,0
6199,EPIDEMIC,Taizz,2000/7/0,0,0,0
6198,EPIDEMIC,Taizz,2000/6/0,0,0,0
6197,EPIDEMIC,Taizz,2000/5/0,0,0,0
6196,EPIDEMIC,Taizz,2000/4/0,0,0,0
6195,EPIDEMIC,Taizz,2000/3/0,0,0,0
6194,EPIDEMIC,Taizz,2000/2/0,0,0,0
6193,EPIDEMIC,Taizz,2000/1/0,0,0,0
6192,EPIDEMIC,Taizz,2000/12/0,0,0,0
6191,EPIDEMIC,Taizz,2000/11/0,0,0,0
6190,EPIDEMIC,Taizz,2000/10/0,0,0,0
6189,EPIDEMIC,Taizz,2000/9/0,0,0,0
6188,EPIDEMIC,Taizz,2000/8/0,0,0,0
6187,EPIDEMIC,Taizz,2000/7/0,0,0,0
6186,EPIDEMIC,Taizz,2000/6/0,0,0,0
6185,EPIDEMIC,Taizz,2000/5/0,0,0,0
6184,EPIDEMIC,Taizz,2000/4/0,0,0,0
6183,EPIDEMIC,Taizz,2000/3/0,0,0,0
6182,EPIDEMIC,Taizz,2000/2/0,0,0,0
6181,EPIDEMIC,Taizz,2000/1/0,0,0,0
6180,EPIDEMIC,Taizz,2000/12/0,0,0,0
6179,EPIDEMIC,Taizz,2000/11/0,0,0,0
6164,EPIDEMIC,Taizz,2000/0/0,0,0,0
6163,EPIDEMIC,Taizz,2000/0/0,0,0,0
6162,EPIDEMIC,Taizz,2000/0/0,0,0,0
6161,EPIDEMIC,Taizz,2000/0/0,0,0,0
6160,EPIDEMIC,Taizz,2000/0/0,0,0,0
6159,EPIDEMIC,Taizz,2000/0/0,0,0,0
6158,EPIDEMIC,Taizz,2000/0/0,0,0,0
6157,EPIDEMIC,Taizz,2000/0/0,0,0,0
6156,EPIDEMIC,Taizz,2000/0/0,0,0,0
6155,EPIDEMIC,Taizz,2000/0/0,0,0,0
6154,EPIDEMIC,Taizz,2000/12/0,0,0,0
6153,EPIDEMIC,Taizz,2000/11/0,0,0,0
6152,EPIDEMIC,Taizz,2000/10/0,0,0,0
6151,EPIDEMIC,Taizz,2000/9/0,0,0,0
6150,EPIDEMIC,Taizz,2000/8/0,0,0,0
6149,EPIDEMIC,Taizz,2000/7/0,0,0,0
6148,EPIDEMIC,Taizz,2000/6/0,0,0,0
6147,EPIDEMIC,Taizz,2000/5/0,0,0,0
6146,EPIDEMIC,Taizz,2000/4/0,0,0,0
6145,EPIDEMIC,Taizz,2000/3/0,0,0,0
6144,EPIDEMIC,Taizz,2000/2/0,0,0,0
6143,EPIDEMIC,Taizz,2000/1/0,0,0,0
6142,EPIDEMIC,Taizz,2000/0/0,0,0,0
6141,EPIDEMIC,Taizz,2000/0/0,0,0,0
6140,EPIDEMIC,Taizz,2000/0/0,0,0,0
6139,EPIDEMIC,Taizz,2000/0/0,0,0,0
6138,EPIDEMIC,Taizz,2000/0/0,0,0,0
6137,ACCIDENT,Taizz,2000/0/0,0,0,0
6136,ACCIDENT,Taizz,2000/0/0,0,0,0
6135,EPIDEMIC,Taizz,2000/0/0,0,0,0
6134,EPIDEMIC,Taizz,2000/0/0,0,0,0
6124,EPIDEMIC,Marib,1996/0/0,0,0,0
6123,EPIDEMIC,Marib,1996/0/0,0,0,0
6122,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6121,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6120,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6119,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6118,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6117,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6116,EPIDEMIC,Al Maharah,1996/0/0,0,0,0
6115,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6114,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6113,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6112,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6111,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6110,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6109,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6108,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6107,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6106,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6105,EPIDEMIC,Al Mahwit,1996/0/0,0,0,0
6104,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6103,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6102,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6101,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6100,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6099,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6098,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6097,EPIDEMIC,Sa'adah,1996/0/0,0,0,0
6096,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6095,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6094,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6093,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6092,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6091,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6090,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6089,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6088,EPIDEMIC,Hadramaut,1996/0/0,0,0,0
6087,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6086,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6085,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6084,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6083,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6082,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6081,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6080,EPIDEMIC,Al Bayda,1996/0/0,0,0,0
6079,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6078,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6077,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6076,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6075,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6074,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6073,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6072,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6071,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6070,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6069,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6068,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6067,EPIDEMIC,Hajjah,1996/0/0,0,0,0
6066,EPIDEMIC,Shabwah,1996/0/0,0,0,0
6065,EPIDEMIC,Shabwah,1996/0/0,0,0,0
6044,EPIDEMIC,Ibb,1996/0/0,0,0,0
6043,EPIDEMIC,Ibb,1996/0/0,0,0,0
6042,EPIDEMIC,Ibb,1996/0/0,0,0,0
6041,EPIDEMIC,Ibb,1996/0/0,0,0,0
6040,EPIDEMIC,Ibb,1996/0/0,0,0,0
6039,EPIDEMIC,Ibb,1996/0/0,0,0,0
6038,EPIDEMIC,Ibb,1996/0/0,0,0,0
6037,EPIDEMIC,Lahj,1996/0/0,0,0,0
6036,EPIDEMIC,Lahj,1996/0/0,0,0,0
6035,EPIDEMIC,Lahj,1996/0/0,0,0,0
6034,EPIDEMIC,Lahj,1996/0/0,0,0,0
6033,EPIDEMIC,Lahj,1996/0/0,0,0,0
6032,EPIDEMIC,Lahj,1996/0/0,0,0,0
6031,EPIDEMIC,Lahj,1996/0/0,0,0,0
6030,EPIDEMIC,Lahj,1996/0/0,0,0,0
6029,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6028,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6027,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6026,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6025,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6024,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6023,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6022,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6021,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6020,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6019,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6018,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6017,EPIDEMIC,Al Hudaydah,1996/0/0,0,0,0
6016,EPIDEMIC,Taizz,1996/0/0,0,0,0
6015,EPIDEMIC,Taizz,1996/0/0,0,0,0
6014,EPIDEMIC,Taizz,1996/0/0,0,0,0
6013,EPIDEMIC,Taizz,1996/0/0,0,0,0
6012,EPIDEMIC,Taizz,1996/0/0,0,0,0
6011,EPIDEMIC,Taizz,1996/0/0,0,0,0
6010,EPIDEMIC,Taizz,1996/0/0,0,0,0
6009,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6008,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6007,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6006,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6005,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6004,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6003,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6002,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6001,EPIDEMIC,Sana'a,1996/0/0,0,0,0
6000,EPIDEMIC,Sana'a,1996/0/0,0,0,0
5999,EPIDEMIC,Sana'a,1996/0/0,0,0,0
5998,EPIDEMIC,Sana'a,1996/0/0,0,0,0
5997,EPIDEMIC,Sana'a,1996/0/0,0,0,0
5996,EPIDEMIC,Aden,1996/0/0,0,0,0
5995,EPIDEMIC,Aden,1996/0/0,0,0,0
5994,EPIDEMIC,Aden,1996/0/0,0,0,0
5993,EPIDEMIC,Aden,1996/0/0,0,0,0
5992,EPIDEMIC,Aden,1996/0/0,0,0,0
5991,EPIDEMIC,Aden,1996/0/0,0,0,0
5990,EPIDEMIC,Aden,1996/0/0,0,0,0
5989,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5988,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5987,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5986,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5985,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5984,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5983,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5982,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5981,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5980,EPIDEMIC,Amanat Al Asimah,1996/0/0,0,0,0
5979,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5978,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5977,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5976,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5975,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5974,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5973,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5972,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5970,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5969,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5968,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5967,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5966,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5965,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5964,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5963,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5962,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5961,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5960,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5959,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5958,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5956,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5955,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5954,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5953,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5952,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5951,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5950,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5949,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5948,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5947,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5945,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5944,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5943,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5942,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
1551,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5925,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5923,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5920,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5919,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5918,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5916,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5915,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5914,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5913,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5912,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5911,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5910,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5909,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5908,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5907,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5906,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5905,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5904,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
5902,EPIDEMIC,Al Mahwit,2009/0/0,0,0,0
